0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.199999999999999956e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.400000000000000133e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.799999999999999933e-01,1.799999999999999933e-01,1.799999999999999933e-01,1.799999999999999933e-01,1.799999999999999933e-01,1.799999999999999933e-01,1.799999999999999933e-01,1.799999999999999933e-01,1.799999999999999933e-01,1.799999999999999933e-01,1.799999999999999933e-01,1.799999999999999933e-01,1.799999999999999933e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.799999999999999933e-01,1.799999999999999933e-01,1.799999999999999933e-01,1.799999999999999933e-01,1.799999999999999933e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.600000000000000033e-01
